orgnr,company_name,legal_name,sni_branch_keyword,current_industry,industries,post_place,zip_code,address,verksamhetsbeskrivning,registration_date,status,email_from_allabolag,homepage_from_allabolag,target_url,allabolag_url
556266-7799,NIMAX Aktiebolag,NIMAX Aktiebolag,46460,,"46460; 47782; 46142",BROMMA,16717,BOX 17011,"Bolaget skall bedriva import och export av sjukvårdsprodukter, medicinsk elektonik och data elektronik, försäljning och konsultativ verksamhet med sjukvårdsprodukter, medicinsk elektronik och data elektronik samt idka därmed förenlig verksamhet.",1986-03-14,active,,,,
556246-2878,Donalds Foto Aktiebolag,Donalds Foto Aktiebolag,47782,,47782,BORÅS,50331,ÖSTERLÅNGGATAN 29,Bolaget skall bedriva fotoaffär ävensom idka därmed förenlig verksamhet.,1984-08-27,active,,,,
556256-0440,Ekmans Maskin Aktiebolag,Ekmans Maskin Aktiebolag,46649,,"46649; 33120",LINKÖPING,58111,BOX 1102,Bolaget har till föremål för sin verksamhet att bedriva försäljning inom materialhanteringsområde jämte därmed förenlig verksamhet.,1985-02-11,active,,,,
556281-6008,Blowaco Aktiebolag,Blowaco Aktiebolag,46841,,46841,VÄSTERÅS,72103,BOX 1,"Föremålet för bolagets verksamhet är försäljning av luftknivar, luftknivsystem och annan utrustning för industriell torkning och rengöring liksom försäljning av industrifläktar och blåsmaskiner samt handla med och förvalta värdepapper och därmed förenlig verksamhet.",1986-08-05,active,,,,
556270-2711,Forslins Trä Aktiebolag,Forslins Trä Aktiebolag,46831,,"46831; 68203; 16111; 46310",HARMÅNGER,82995,EDSÄTER 152,"Bolaget skall bedriva tillverkning och försäljning av trävaror främst emballage, pallar och stakningsmaterial, bedriva handel med bär, bedriva travsportverksamhet, äga och förvalta fast egendom och värdepapper och därmed förenlig verksamhet.",1986-01-03,active,,,,
556272-1760,Båstad HemElectro AB,Båstad HemElectro AB,47403,,47403,BÅSTAD,26932,KÖPMANSGATAN 65 A,"Bolaget skall bedriva försäljning av hemelektronik samt utföra installationer, service & support av dessa produkter och kringutrustning.",1986-03-05,active,,,,
556250-3572,Alcad Aktiebolag,Alcad Aktiebolag,46860,,46860,OSKARSHAMN,57225,BOX 504,"Bolaget skall bedriva försäljning av verkstadsprodukter, ackumulatorer och elektronikprodukter företrädesvis inom området för strömförsörjning samt idka därmed förenlig verksamhet.",1984-10-15,active,,,,
556086-1741,RITTAL AB,RITTAL AB,46502,,46502,ÄNGELHOLM,26273,RITTALGATAN 1,"Bolaget skall direkt eller via dotterbolag bedriva handel med maskiner och elektroniktillbehör, äga fast egendom, bedriva fastighetsförvaltning ävensom idka därmed förenlig verksamhet.",1963-01-23,active,,,,
556227-1170,LN-Kyla Förvaltning & Service AB,LN-Kyla Förvaltning & Service AB,46649,,46649,GNOSJÖ,33591,NORDBÄCK 10,"Bolaget skall utföra installation och service av kyl- frys- och klimatanläggningar, äga och förvalta lös och fast egendom och värdepapper samt därmed förenlig verksamhet.",1983-03-29,active,,,,
556251-3399,Kjellbergs Blomsterhandel Eftr Aktiebolag,Kjellbergs Blomsterhandel Eftr Aktiebolag,47761,,47761,NORA,71331,PRÄSTGATAN 10,"Bolagets verksamhet skall omfatta försäljning av växter, värdepappersförvaltning jämte därmed förenlig verksamhet.",1984-12-13,active,,,,
556034-6289,Dynäs Import Aktiebolag,Dynäs Import Aktiebolag,46499,,"46499; 47552",MALMÖ,21376,STENYXEGATAN 21,Bolaget skall idka import och export av present- och nyttoartiklar samt därmed förenlig verksamhet.,1935-11-06,active,,,,
556274-6411,Göran Waxin Ekonomi Aktiebolag,Göran Waxin Ekonomi Aktiebolag,46492,,"46492; 70200",ARBOGA,73230,VÄSTERLÅNGGATAN 13,"Bolaget skall bedriva partihandel med förbrukningsvaror till kontor, butiker och industri och därmed förenlig verksamhet.",1986-03-19,active,,,,
556283-9315,MAXEL Aktiebolag,MAXEL Aktiebolag,46471,,46471,LIDINGÖ,18104,BOX 4082,"Bolaget skall tillverka, importera och exportera samt sälja belysningsarmatur, spotlights och reflektorer samt idka därmed förenlig verksamhet.",1986-10-14,active,,,,
556062-6359,Wecantech Aktiebolag,Wecantech Aktiebolag,46842,,46842,MÄRSTA,19594,KARBYVÄGEN 131,"Bolaget skall bedriva försäljning av och service på produkter för luft- och vattenbehandling samt konsultverksamhet inom samma område, ävensom idka därmed förenlig verksamhet.",1956-01-27,active,,,,
556252-6789,Markören Fastigheter AB,Markören Fastigheter AB,46501,,46501,VÄSTERHANINGE,13740,PLÖJARVÄGEN 154,Aktiebolaget verksamhet skall vara att äga och förvalta aktier och fastigheter samt annan därmed förenlig verksamhet.,1984-12-12,active,,,,
556289-0193,Sjöberga Lanthandel AB,Sjöberga Lanthandel AB,47112,,47112,ÅTVIDABERG,59796,KVARNVIK SJÖBERGA,"Föremålet för bolagets verksamhet är att bedriva detaljhandel med främst dagligvaror, catering, kiosk, cafe samt landsbygdsturism och därmed förenlig verksamhet.",1986-12-17,active,,,,
556072-2349,Kävlinge Färgbutik AB,Kävlinge Färgbutik AB,47523,,"47523; 47521; 47531; 68201",KÄVLINGE,24439,FLORAVÄGEN 54,"Föremålet för bolagets verksamhet är försäljning av måleriprodukter, pooltillbehör och därmed förenlig verksamhet.",1960-06-03,active,,,,
556195-8488,Fritidscenter i Trollhättan Aktiebolag,Fritidscenter i Trollhättan Aktiebolag,47813,,47813,TROLLHÄTTAN,46170,LADUGÅRDSVÄGEN 25,"Bolaget ska bedriva försäljning av husvagnar och husbilar med tillbehör, bedriva verkstad för reparationer och service av hus- bilar och husvagnar samt bedriva därmed förenlig verksamhet.",1977-11-15,active,,,,
556245-0345,Intense i Örebro Aktiebolag,Intense i Örebro Aktiebolag,46433,,"46433; 77210",ÖREBRO,70283,ORMESTAGATAN 2,"Aktiebolaget ska bedriva försäljning, uthyrning, installation och service av sport och hygienartiklar. Bolaget skall även bedriva elmontage, fastighetsskötsel, fastighetsreparationer, bilförsäljning, eventarrangemang samt därmed förenlig verksamhet.",1984-05-15,active,,,,
556059-6586,Brandbergs Järnhandel Aktiebolag,Brandbergs Järnhandel Aktiebolag,47522,,47522,GULLSPÅNG,54730,STORGATAN 15,Bolaget skall idka järnhandelsrörelse.,1954-06-23,active,,,,
556255-5515,Support Tradeland AB,Support Tradeland AB,46502,,"46502; 46501",STOCKHOLM,10265,BOX 4227,"Bolaget skall driva handel med data- och elektronikkomponenter, aktier och värdepapper (dock inte sådan verksamhet som kräver tillstånd enligt fondkommissionslagen) samt handel med möbler och inredningsprodukter samt ävensom idka annan därmed förenlig verksamhet.",1987-12-18,active,,,,
556228-5006,Swed-Hydraulic AB,Swed-Hydraulic AB,46649,,46649,FAGERSTA,73730,RÄTTARBACKEN 4,Bolaget skall driva tillverkning och försäljning av hydraulikartiklar med tillhörande verksamhet.,1983-06-14,active,,,,
556232-4508,Sko-Fynd i Vimmerby Aktiebolag,Sko-Fynd i Vimmerby Aktiebolag,47711,,47711,VIMMERBY,59837,STORA TORGET 2,"Bolaget skall bedriva försäljning av skor och andra lädervaror, ävensom idka därmed förenlig verksamhet.",1983-09-15,active,,,,
556235-9025,Max Jenisch AB,Max Jenisch AB,46440,,46440,TYGELSJÖ,21871,TYELSEVÄGEN 52 A,"Bolaget skall bedriva agenturverksamhet inom glas och porslinsbranschen, ävensom idka därmed förenlig verksamhet.",1983-11-09,active,,,,
556255-4427,Lemag Maskinservice Aktiebolag,Lemag Maskinservice Aktiebolag,46630,,46630,FÄRENTUNA,17998,ILÄNDA   INDUSTRIOMRÅDE,"Bolaget skall bedriva verkstadsmekanisk uppdragsverksamhet, äga och förvalta värdepapper och fastigheter samt därmed förenlig verksamhet.",1985-02-21,active,,,,
556247-8379,Babygear Sweden AB,Babygear Sweden AB,46160,,46160,ULRICEHAMN,52337,BORÅSVÄGEN 20,Bolaget ska bedriva försäljning av babyutrustning till fackhandel i Sverige på provisions basis samt därmed förenlig verksamhet.,1984-09-11,active,,,,
556281-8053,Elcomatic Aktiebolag,Elcomatic Aktiebolag,47541,,47541,SKÄRHAMN,47195,GRINNERÖD 28,"Bolaget skall bedriva försäljning av elektriskt materiel, ävensom idka därmed förenlig verksamhet.",1986-11-11,active,,,,
556249-3469,F-rack Systems AB,F-rack Systems AB,46502,,"46502; 71121",ÅKERSBERGA,18428,BOX 677,"Bolaget skall bedriva försäljning och design av inredning och byggnadsmatieral, handel med elektronik och el-produkter inom elektronik, el och databranschen samt därmed förenlig verksamhet.",1984-10-17,active,,,,
556249-0127,Bilcenter i Kumla Aktiebolag,Bilcenter i Kumla Aktiebolag,47811,,"47811; 47300",ÖREBRO,70348,GÄDDESTAVÄGEN 26  LGHT 1201,"Bolaget ska bedriva försäljning av nya- och begagnade bilar, reparation- och service av motorfordon samt bensinstations- rörelse, förvaltande av fastigheter samt handel med värdepapper och idka därmed förenlig verksamhet.",1984-09-19,active,,,,
556274-9399,Lolles Kläder Aktiebolag,Lolles Kläder Aktiebolag,47711,,47711,VARBERG,43241,DROTTNINGGATAN 25,Bolaget skall bedriva textildetaljhandel och därmed förenlig verksamhet.,1986-04-08,active,,,,
556250-9264,Faiblesse Aktiebolag,Faiblesse Aktiebolag,47711,,47711,STÅNGA,62349,BURS LINDARVE 441,Aktiebolaget ska bedriva inköp och försäljning av konfektion samt därmed förenlig verksamhet.,1984-12-13,active,,,,
556284-2327,Skivbörsen i Osby Aktiebolag,Skivbörsen i Osby Aktiebolag,47693,,47693,ÅRSTA,12054,ERKENSKROKEN 23  LGH 1201,"Bolagets verksamhet skall omfatta detaljistförsäljning av skivor och band, kompletterande produkter inom detta verksamhetsområde samt därmed förenlig verksamhet.",1986-10-09,active,,,,
556286-6342,Servaali Sweden AB,Servaali Sweden AB,46340,,46340,UTLANDET,00000,SERVAALI OY HÄMEENTIE 3B 00530 HELSINKI,"Bolagets verksamhet skall vara import, försäljning och marknadsföring av cigaretter, alkoholhaltiga och ej alkoholhaltiga drycker samt av maskiner och apparater avsedda för ovan nämnda varor, service av maskiner och apparater för ovan nämnda varor, konsultationer och utbildningsservice avseende ovan nämnda maskiner, apparater och varor, äga och förvalta fastigheter och aktier samt därmed förenlig verksamhet.",1986-11-13,active,,,,
556284-0743,Horns Trä & Byggvaror AB,Horns Trä & Byggvaror AB,46831,,46831,HORN,59042,GÄSTGIVAREGRÄND 7,"Föremålet för bolagets verksamhet ska vara att bedriva försäljning av byggmaterial, virke samt snickerier samt därmed förenlig verksamhet. Man ska även bedriva handel med värdepapper samt därmed förenlig verksamhet.",1986-09-25,active,,,,
556302-9528,P.J. Hydraultransport Aktiebolag,P.J. Hydraultransport Aktiebolag,46649,,46649,OSBY,28350,MOSSVÄGEN 15,Bolaget skall bedriva service- och reparationsarbeten inom området hydraulik och svagström och därmed förenlig verksamhet.,1987-07-27,active,,,,
556070-4990,J.L. Lindqvist Aktiebolag,J.L. Lindqvist Aktiebolag,47711,,47711,PITEÅ,94143,GAMLA PITSUNDSVÄGEN 84,Bolaget skall bedriva handel med dam- och herrkonfektion samt därmed förenlig verksamhet.,1959-12-18,active,,,,
556201-9389,Husvagns-Expo i Bromölla Aktiebolag,Husvagns-Expo i Bromölla Aktiebolag,47813,,47813,BROMÖLLA,29539,INDUSTRIGATAN 17,"Bolagets verksamhet är försäljning av husvagnar och husbilar samt tillbehör till dessa, reparation och underhåll av husvagnar och husbilar och därmed förenlig verksamhet.",1979-11-12,active,,,,
556030-1631,Jotun Sverige Aktiebolag,Jotun Sverige Aktiebolag,46831,,46831,VÄSTRA FRÖLUNDA,42122,BOX 151,"Bolaget skall idka handels- och fabriksrörelse jämte därmed förenlig verksamhet, avseende tillverkning och försäljning av färger, fernissor, polyestrar och andra tekniska preparat, jämte utveckling och försäljning av appliceringsmaskiner, processutrustning och andra hjälpmedel.",1931-06-23,active,,,,
556035-1198,Aktiebolaget Carl Munters,Aktiebolaget Carl Munters,46649,,46649,KISTA,16426,BOX 1188,Aktiebolagets verksamhet ska vara att själv eller genom ägande i andra bolag exploatera uppfinningar samt annan därmed förenlig verksamhet.,1936-05-08,active,,,,
556046-4058,Mat i Mark AB,Mat i Mark AB,47112,,47112,SKENE,51162,KLEVAGÅRDSGATAN 3,Bolaget skall bedriva detaljhandelsrörese med dagligvaror inom ICA-verksamheten i Sverige samt därmed förenlig verksamhet.,1945-12-10,active,,,,
556227-2152,Datorium Aktiebolag,Datorium Aktiebolag,46501,,46501,HÖÖR,24340,BASILIKAVÄGEN 2,"Bolaget skall bedriva försäljning, installation, utbildning och programmering inom databranschen samt förvalta fast och lös egendom.",1983-03-29,active,,,,
556228-4645,Peter Ahlstrand Agentur Aktiebolag,Peter Ahlstrand Agentur Aktiebolag,46420,,46420,ÖREBRO,70283,ORMESTAGATAN 1 A,"Bolaget skall bedriva grossistförsäljning av konfektion, bedriva handel med värdepapper samt därmed förenlig verksamhet.",1983-06-09,active,,,,
556246-1029,Candra Collection Aktiebolag,Candra Collection Aktiebolag,46160,,46160,SOLNA,17154,RÖNTGENVÄGEN 3 D,"Bolaget skall bedriva veksamhet inom konfektionssektorn, sälja, designa och inneha agenturer samt idka konsulting och marknads- föring samt därmed förenlig verksamhet.",1984-06-19,active,,,,
556257-6024,Trety AB,Trety AB,46502,,"46502; 68203",SOLNA,17154,HEMVÄRNSGATAN 15,"Bolaget skall driva export- och importrörelse av industrielektronik samt äga och förvalta fast egendom och värdepapper, ävensom idka därmed förenlig verksamhet.",1985-03-08,active,,,,
556263-7891,Hirsch Svenska Aktiebolag,Hirsch Svenska Aktiebolag,46434,,46434,STOCKHOLM,10248,BOX 5814,Bolaget skall bedriva distribution av armband till klockor av främst varumärket HIRSCH och därmed förenlig verksamhet.,1985-08-08,active,,,,
556265-6404,Svenssons Byggmaterial i Järvsö AB,Svenssons Byggmaterial i Järvsö AB,47521,,"47521; 47112",JÄRVSÖ,82754,NORVÄGEN 166,"Bolaget skall bedriva handel med byggnadsmaterial samt bedriva detaljhandel med livsmedel och andra dagligvaror, ävensom idka därmed förenlig verksamhet.",1985-10-24,active,,,,
556270-5565,Unilenco Aktiebolag,Unilenco Aktiebolag,47631,,"47631; 47920",STOCKHOLM,10121,BOX 87,"Bolaget skall bedriva handel med motorfordon, cyklar, sport- och fritidsartiklar, metaller eller agenturverksamhet i dessa branscher, förvaltning av värdepapper, driva auktionsverksamhet samt därmed förenlig verksamhet.",1986-04-25,active,,,,
556076-0117,Aktiebolaget Lutea,Aktiebolaget Lutea,46649,,46649,KÖPING,73130,GLASGATAN 19 B,"Bolaget skall bedriva handel med sågverks- och verktygsmaskiner jämte truckar och entreprenadmaskiner och därmed sammanhängande verksamhet samt äga och förvalta fast och lös egendom, även idka handel med värdepapper, bedriva konsultverksamhet rörande handel och rådgivning inom skogsindustrin och därmed förenlig verksamhet.",1960-12-28,active,,,,
556282-1412,Aktiebolaget Systemverktyg T Sjölund,Aktiebolaget Systemverktyg T Sjölund,46649,,46649,ÄLVSJÖ,12554,HERRÄNGSVÄGEN 21,Bolaget skall bedriva försäljning av specialverktyg för industri samt därmed förenlig verksamhet.,1986-09-25,active,,,,
556275-0405,Sackeus Aktiebolag,Sackeus Aktiebolag,46370,,46370,GÖTEBORG,41271,PRÄSTGÅRDSÄNGEN 3,"Bolaget skall importera och försälja ekologiska och fair trade certifierade livsmedelsprodukter som genom sin framställning främjar utveckling, rättvisa och miljö, samt bedriva därmed förenlig verksamhet. Bolaget skall försälja produkter genom återförsäljare samt via e-handel mot konsument.",1986-04-29,active,,,,
556276-9389,Mac Amåla Design AB,Mac Amåla Design AB,47711,,47711,MÄRSTA,19547,SÖDERGATAN 15 B,"Bolaget skall bedriva handel med konfektion, äga och förvalta fastigheter och värdepapper samt därmed förenlig verksamhet.",1986-08-19,active,,,,
556234-0959,Intergraphic Aktiebolag,Intergraphic Aktiebolag,46649,,46649,BROMMA,16766,BJÖRKRISVÄGEN 9,"Aktiebolaget ska bedriva handelsrörelse med material och maskiner för den grafiska branschen samt äga, köpa och sälja fastigheter och värdehandlingar.",1983-11-24,active,,,,
556262-5318,LA SPESA ITALIANA AB,LA SPESA ITALIANA AB,46380,,"46380; 46330",JOHANNESHOV,12162,HALLVÄGEN 14,Bolaget skall bedriva försäljning av dam- och herrkonfektion samt handel med livsmedel och därmed förenlig verksamhet.,1985-06-26,active,,,,
556251-0692,Smörgåshörnan i Malmö AB,Smörgåshörnan i Malmö AB,47241,,47241,MALMÖ,21375,AGNESFRIDSVÄGEN 185 A BV,Bolaget skall bedriva smörgåsbutik och även idka därmed förenlig verksamhet.,1984-10-18,active,,,,
556275-2898,EnviroProcess Sweden AB,EnviroProcess Sweden AB,46649,,"46649; 71121",KUNGSBACKA,43439,BORGÅS GÅRDSVÄG 9,"Bolaget skall bedriva försäljning, utbildning och konsultverksam- het inom vattenreningsbranschen för offentliga och privata bad, samt därmed förenlig verksamhet.",1986-05-15,active,,,,
556259-1908,Bonmot Aktiebolag,Bonmot Aktiebolag,47632,,47632,STOCKHOLM,11345,NORRTULLSGATAN 39,Bolaget skall bedriva handel med service av sportartiklar samt därmed förenliga verksamheter.,1985-06-10,active,,,,
556050-7773,LEDVANCE AB,LEDVANCE AB,46433,,46433,JOHANNESHOV,12105,BOX 5004,Bolaget skall erbjuda ett brett sortiment av både enskilda produkter och intrigerade lösningar inom hela elektronik- och belysningsområdet samt därmed förenlig verksamhet. Bolaget skall också äga och förvalta fast egendom och värdepapper.,1947-09-24,active,,,,
556270-3131,Oldmacs Aktiebolag,Oldmacs Aktiebolag,47711,,47711,VÄRNAMO,33137,STORGATAN 25,Bolaget skall bedriva försäljning av konfektions- och textilvaror ävensom idka annan därmed förenlig verksamhet.,1985-12-27,active,,,,
556273-2494,Skogen i Djurås Aktiebolag SIDAB,Skogen i Djurås Aktiebolag SIDAB,46831,,"46831; 66120",DJURÅS,78560,VÄSTTJÄRNA 434,"Bolaget skall bedriva handel med aktier, värdepapper, fastigheter, snickerivaror även som idka därmed förenlig verksamhet. Uthyrning av snickeriverksamhet och försäjning av snickerivaror förekommer.",1986-04-18,active,,,,
556060-4349,Arkmix AB,Arkmix AB,46610,,"46610; 28990; 41000; 25530; 56210",BREDARED,50497,INGELSTORPSGÅRD,Aktiebolaget ska bedriva tillverkning och försäljning av utrustning för processindustrin och industrin. Inköp o försäljning av tillbehör till Jordbruks o Entreprenad maskiner. Bolaget ska bedriva nyproduktion samt tillbyggnader och fastigheter främst kommersiella fastigheter samt därmed förenlig verksamhet.,1954-12-06,active,,,,
556288-6225,Art Libre Aktiebolag,Art Libre Aktiebolag,47692,,"47692; 47791",JÖNKÖPING,55451,LILLGATAN 28,"Bolaget skall bedriva handel med konst och antikviteter, auktionsuppdrag samt därmed förenlig verksamhet.",1986-12-01,active,,,,
556196-4353,Karlbergskanalens Marina Aktiebolag,Karlbergskanalens Marina Aktiebolag,47633,,47633,STOCKHOLM,11248,KUNGSHOLMS STRAND 155,"Bolaget skall bedriva köp, försäljning, förmedling ävensom reparation och förvaring av båtar samt försäljning av båt- tillbehör, driva konsultverksamhet inom ekonomiska området samt därmed förenlig verksamhet.",1978-02-13,active,,,,
556210-2219,Connys Däckservice Aktiebolag,Connys Däckservice Aktiebolag,47820,,"47820; 95313",VETLANDA,57441,FLÄDERSTIGEN 26,Bolaget skall ägna sig åt försäljning och reparationer av däck och idka därmed förenlig verksamhet.,1981-05-25,active,,,,
556237-3349,Varbergsoptik Aktiebolag,Varbergsoptik Aktiebolag,47742,,47742,VARBERG,43222,BOX 62,Bolaget skall bedriva optikerverksamhet och därmed förenlig verksamhet.,1983-12-23,active,,,,
556221-3594,Studio Barbara Bunke AB,Studio Barbara Bunke AB,47622,,47622,STOCKHOLM,11149,KASTELLHOLMSKAJEN 1 A,Aktiebolaget ska bedriva handel med papper och annan utrustning för grafisk industri och ävensom idka därmed förenlig verksamhet.,1982-10-06,active,,,,
556248-7222,Nordic Fast Cars i Stockholm AB,Nordic Fast Cars i Stockholm AB,47811,,47811,VÄDDÖ,76491,TIVÄNGSVÄGEN 32,"Bolaget skall bedriva handel med nya och begagnade bilar, export och import av nya och begagnade bilar, uthyrning samt leasing av personbilar samt därmed förenlig verksamhet.",1984-10-23,active,,,,
556251-7861,Tremanna Aktiebolag,Tremanna Aktiebolag,47711,,47711,HÄRNÖSAND,87130,KÖPMANGATAN 4 B 1TR,Bolaget skall bedriva handel med konfektion och därmed förenlig verksamhet.,1984-11-16,active,,,,
556251-8190,Golf International QBE Sweden Aktiebolag,Golf International QBE Sweden Aktiebolag,47631,,47631,LIDINGÖ,18130,UDDVÄGEN 26,"Bolaget skall bedriva handel med sportartiklar och golfundervisning, ävensom idka därmed förenlig verksamhet.",1984-11-13,active,,,,
556204-5558,Brånn:s Bilprodukter Aktiebolag,Brånn:s Bilprodukter Aktiebolag,46189,,46189,KUMLA,69231,JOHN NORLANDERS GATA 13,"Bolaget skall bedriva försäljning av reservdelar, tillbehör för motorbranschen och fritidsartiklar ävensom idka därmed förenlig verksamhet.",1980-04-17,active,,,,
556228-5832,Nimal Aktiebolag,Nimal Aktiebolag,46720,,46720,VÄSTERÅS,72137,OMFORMARGATAN 2,"Bolaget skall bedriva försäljning av reservdelar och tillbehör till bilar, ävensom idka därmed förenlig verksamhet.",1983-07-26,active,,,,
556204-7810,Kinna Blommor Aktiebolag,Kinna Blommor Aktiebolag,47761,,47761,KINNA,51154,KLOCKAREGATAN 5,Bolaget skall bedriva blomsterhandel och därmed förenlig verksamhet.,1980-04-30,active,,,,
556232-8467,Restaurangmaskiner Scandinavia AB,Restaurangmaskiner Scandinavia AB,46649,,46649,VALLDA,43494,Bråtåsvägen 26,"Bolaget skall bedriva import, tillverkning, service och försäljning av köks- och restaurangmaskiner, konsultverksamhet inom köks- och restaurangverksamhet samt i övrigt bedriva därmed förenlig verksamhet.",1983-09-19,active,,,,
556210-4835,Aktiebolaget Volent,Aktiebolaget Volent,46649,,46649,VALLENTUNA,18653,HASSELUDDSVÄGEN 9,"Bolaget skall bedriva import och export av maskiner, tillbehör, kemiska artiklar samt tillverkning av kemisk-tekniska produkter, ävensom idka därmed förenlig verksamhet.",1981-06-12,active,,,,
556236-0288,Stena Oil Aktiebolag,Stena Oil Aktiebolag,46810,,46810,GÖTEBORG,40040,BOX 4088,"Bolaget skall idka handel med olja, kemikalier, järn, stål, metaller, ädelmetaller, skrot och avfall, utföra smältning och återvinning av sådana produkter, idka köp och försäljning av fartyg, bedriva uthyrning av fartyg och maskiner, inventarier och fastigheter, idka rederirörelse ävensom förvärva och förvalta fastigheter, aktier och andra värdehandligar samt idka därmed förenlig verksamhet.",1983-11-22,active,,,,
556229-3281,SUN-FLEX HOME AB,SUN-FLEX HOME AB,46472,,46472,LANDVETTER,43870,LOGISTIKVÄGEN 6,"Föremålet för bolagets verksamhet är import och handels- verksamhet, inklusive e-handel, med kontorsprodukter och möbler, handel med aktier och värdepapper och därmed förenlig verksamhet.",1983-05-30,active,,,,
556249-9003,Capella Marin Aktiebolag,Capella Marin Aktiebolag,47633,,47633,SKOGÅS,14250,FRÄSARVÄGEN 4,"Bolaget ska bedriva import, export och försäljning av marinutrustning och idka därmed förenlig verksamhet.",1984-09-25,active,,,,
556240-3708,Kalmar Telesystem Aktiebolag,Kalmar Telesystem Aktiebolag,47402,,47402,KALMAR,39241,STRÖMSBERGSVÄGEN 7,"Bolaget skall bedriva försäljning, installation och service av telematerial, datasystem samt därmed förenlig verksamhet.",1984-02-17,active,,,,
556263-8766,Dixie AB,Dixie AB,46471,,46471,KUNGSBACKA,43450,ARANÄS ALLÉ 9  BV,"Bolaget ska bedriva handel med present- och inredningsartiklar, förvärva och förvalta patenträttigheter, ävensom idka därmed förenlig verksamhet.",1985-09-05,active,,,,
556252-8132,Aktiebolaget Tradefelts Cykelaffär,Aktiebolaget Tradefelts Cykelaffär,47632,,47632,GISLAVED,33238,NORRA STORGATAN 11,"Bolaget skall bedriva försäljning av cyklar, trädgårds- och skogsredskap, samt reparation på desamma.",1987-04-03,active,,,,
556198-0961,Dahlström & Green Aktiebolag,Dahlström & Green Aktiebolag,47551,,47551,HELSINGBORG,25433,DROTTNINGGATAN 113 B,Bolaget skall driva försäljning inom heminredningsbranschen samt utöva därmed förenlig verksamhet.,1978-10-16,active,,,,
556282-2261,PKS Livs AB,PKS Livs AB,47112,,47112,LIDINGÖ,18144,KÄLLÄNGSVÄGEN 26,Bolaget skall bedriva detaljhandel med livsmedel samt äga och förvalta fastigheter och värdepapper samt därmed förenlig verksamhet.,1986-09-10,active,,,,
556284-8043,Olema Truckspecialisten AB,Olema Truckspecialisten AB,46649,,46649,NORRKÖPING,60102,BOX 73,"Bolaget skall bedriva försäljning, uthyrning och service av truckar, samt bedriva därmed förenlig verksamhet.",1986-10-10,active,,,,
556224-3674,RONALD's Inredningsarkitekter Aktiebolag,RONALD's Inredningsarkitekter Aktiebolag,46471,,46471,STOCKHOLM,11265,BADSTRANDSVÄGEN 10,"Bolaget skall bedriva handel med möbler, inredningar samt konsultationer inom nämnda områden ävensom idka därmed förenlig verksamhet.",1983-01-18,active,,,,
556240-9531,FRODAB Rimforsa Bil & Fritid AB,FRODAB Rimforsa Bil & Fritid AB,47300,,47300,RIMFORSA,59043,KALMARVÄGEN 11,"Bolaget skall bedriva drivmedelsförsäljning, utföra service på fordon. Grossistförsäljning av biltillbehör och reservdelar, försäljning av båtar och trädgårdsmaskiner jämte därmed förenlig verksamhet.",1984-02-15,active,,,,
556240-9903,Prokura Aktiebolag,Prokura Aktiebolag,46831,,46831,JÄRFÄLLA,17555,GÖSVÄGEN 24,"Aktiebolaget ska bedriva bygg- och anläggningsverksamhet samt teknisk konsultation inom dessa verksamhetsområden, måleri, handel och installation med el-, tele- och dataprodukter och idrottslig verksamhet samt därmed förenlig verksamhet.",1984-04-10,active,,,,
556269-0627,LIDKÖPINGS CARPART Aktiebolag,LIDKÖPINGS CARPART Aktiebolag,46620,,"46620; 46649; 95313",LIDKÖPING,53159,RÅDA MOSSEVÄGEN 4,"Bolaget skall bedriva försäljning och service av biltillbehör och verkstadsutrustning och konsultverksamhet inom samma branch, dessutom äga och förvalta fastigheter och värdepapper samt därmed förenlig verksamhet.",1985-12-13,active,,,,
556244-3233,Aktiebolaget Demitz Optik,Aktiebolaget Demitz Optik,47742,,47742,KINNA,51124,BOX 309,Bolaget skall driva handel med optik och därmed förenlig verksamhet.,1984-05-25,active,,,,
556247-3313,Kjell Strömdahl Aktiebolag,Kjell Strömdahl Aktiebolag,46480,,46480,STOCKHOLM,10214,BOX 55617,"Bolaget skall bedriva inköp, bearbetning och försäljning av ädelstenar och därmed förenlig verksamhet.",1984-08-28,active,,,,
556050-9340,Kindströms Entreprenad i Bro Aktiebolag,Kindströms Entreprenad i Bro Aktiebolag,47523,,47523,BRO,19730,KÖPMANSV 1,Bolaget skall bedriva affärs- och entreprenadverksamhet inom färgdetaljistbranschen samt idka därmed förenlig verksamhet.,1947-10-17,active,,,,
556270-4246,Palcon Trading Aktiebolag,Palcon Trading Aktiebolag,46860,,"46860; 46831",STAFFANSTORP,24521,BOX 52,"Bolaget skall bedriva handel med emballage, virke, datorer värdepapper, bilar, dataprogram, kontorsutrustning, kontors- tillbehör, cement, telefoni, byggprodukter, fastigheter och konfektion samt även idka därmed förenlig verksamhet.",1986-01-03,active,,,,
556063-6200,Hudiksvalls Nya Järnvaru Aktiebolag,Hudiksvalls Nya Järnvaru Aktiebolag,47522,,47522,HUDIKSVALL,82411,BOX 1013,"Bolaget skall bedriva järn-, färg- och byggvaruhandel, sälja industriförnödenheter såsom handverktyg, elverktyg, slip- och svetsmaterial, skyddsutrustning inklusive skyddskor, skor och skruvförband, äga och förvalta fast egendom och därmed förenlig verksamhet.",1956-09-12,active,,,,
